ASV_ID	arc_eval	bac_eval	euk_eval	mito_eval	eval_method
8dc4e3d0f03b9aaa66214d4f5702ef4e	7.1e-38	1.4e-97	4.3e-08	NA	barrnap:0.9
8dd36abdc3086819d2c76d0c97532162	8.6e-37	1.2e-98	NA	NA	barrnap:0.9
8dd60b35d0f3b24c996cd0b65742d19f	6.6e-39	1.8e-101	NA	NA	barrnap:0.9
8de2c4e99a3296f68eb309ce08230eb6	4.2e-33	8.9e-90	NA	NA	barrnap:0.9
8de7b5d81ba3f4d6615ac80086c13b80	1.4e-38	6.5e-99	NA	NA	barrnap:0.9
8df5c6d11120c9279ce69f7dd20c2e34	1e-40	2.4e-102	NA	NA	barrnap:0.9
8e012a5b97ca6ffb4db3eba1856e0e6c	2.6e-36	6.8e-87	NA	NA	barrnap:0.9
8e0c188150927b16d60b072f43583f2a	2.6e-34	6.7e-92	NA	NA	barrnap:0.9
8e10c8b6a070681ff5c0c469b7f4e110	4.6e-43	5.6e-102	NA	NA	barrnap:0.9
8e189a630df9142d2719cc7c95922d22	3.5e-36	1.1e-95	NA	NA	barrnap:0.9
8e1a9021f9a40e3308e13e3c99897eb1	1.4e-35	2.9e-99	NA	NA	barrnap:0.9
8e2b175e1a31029001fb7a1de9550c4f	5.3e-37	8e-104	2.8e-08	NA	barrnap:0.9
8e3e854db214836e02b013686dec10d5	5.3e-39	1.8e-100	NA	NA	barrnap:0.9
8e41fa108af5c92a53db48b8026ff77b	1.6e-27	2.2e-90	NA	NA	barrnap:0.9
8e64b6468012918e7b8680c0a8565ecb	5.1e-39	4.4e-101	NA	NA	barrnap:0.9
8eb23f7f234c09450aca1eb3bbd84769	1.3e-38	2e-100	NA	NA	barrnap:0.9
8eb3608bc7fdebd903c66b0549d4ecc5	6e-36	3.3e-99	NA	NA	barrnap:0.9
8ecbd07550afd247aa5bcbeb7fafc56c	7.2e-40	2.9e-101	NA	NA	barrnap:0.9
8edb9d83610f2eee037b56de56660cbc	9.9e-41	9.4e-100	4.4e-07	NA	barrnap:0.9
8efc7a0a8a1b6357e1003f3d70a1b8a8	3.4e-38	1e-98	NA	NA	barrnap:0.9
8f0be51e45230ff493995527e0a97ecf	9.8e-38	4e-100	NA	NA	barrnap:0.9
8f21e310a7c37dd293c93f017eaab5bc	1.3e-32	1.1e-89	NA	NA	barrnap:0.9
8f36711a4fbd4ebe7c55dd7f8fd1cb91	2.2e-35	6e-104	NA	NA	barrnap:0.9
8f738c3bb545f9a4cf0bfa90d0b81969	5.3e-38	9.6e-90	NA	NA	barrnap:0.9
8f748004ee9fe5a0dda4ce2335c9b027	4.2e-34	7.3e-104	NA	NA	barrnap:0.9
8f8db62de13391578634407a4dba5d75	3.3e-36	8.3e-94	NA	NA	barrnap:0.9
8f93d2912ace470c018669c7fb3a3989	1.1e-36	4e-105	NA	NA	barrnap:0.9
8fa2f02ac713b285adb226b509b2b36d	1.8e-39	1.2e-93	NA	NA	barrnap:0.9
8facffc1ddb3d1bdeca893dac96369ed	5.1e-36	4.1e-96	NA	NA	barrnap:0.9
8fdab1b056cf8e4c91f1ee007f2da3d6	3e-42	7.2e-101	NA	NA	barrnap:0.9
8fe1e055b25c7a8aa3dd6c3a62a12b99	3.9e-37	8.7e-90	NA	NA	barrnap:0.9
901375f2660115f88a51295d99b4b807	1.6e-41	2.7e-99	NA	NA	barrnap:0.9
902deee29de285f5d06f7ff0acc6cf49	4.9e-36	1.7e-100	NA	NA	barrnap:0.9
90465727b6df7589e76885a968db500f	1.3e-40	4.9e-103	NA	NA	barrnap:0.9
9056e47a763b7842e2d6652877894f7d	1.2e-38	6.2e-103	NA	NA	barrnap:0.9
9085a81e756a3a34b8554bfa02fe7e74	1.2e-37	2.8e-95	NA	NA	barrnap:0.9
90907160f5cbcb06128905d13e02eba6	2.8e-43	8e-104	NA	NA	barrnap:0.9
909f453ed263a698b8e91690ee61181a	8.1e-35	4.4e-103	NA	NA	barrnap:0.9
90a2483fa1311c3866d4ae1c85313155	7.3e-34	1.5e-97	NA	NA	barrnap:0.9
90aa9c07cc02ceb1bee724d3f2f9ffcb	5.8e-39	1.1e-101	NA	NA	barrnap:0.9
90bf9a40cffa8cab147b79f57e9d6678	1.9e-37	4.7e-89	NA	NA	barrnap:0.9
90c7913889de0ac215ac9c9aaaf97b55	5.2e-40	7.1e-99	7.4e-08	NA	barrnap:0.9
90ccb62e75a515e7f835b38b5aa7d567	2e-39	3.8e-89	NA	NA	barrnap:0.9
90e5a78ec344d91f8efe62788feaddfb	6.3e-36	1.5e-100	NA	NA	barrnap:0.9
9101d9714d1dbbb6f2352a615912c67a	3.1e-38	6.2e-106	NA	NA	barrnap:0.9
914176379fb00112f15c08f1d269e2b6	1.1e-36	3e-101	NA	NA	barrnap:0.9
9143f12981bd9d38523a3a0a3d8637ce	3.3e-35	1.2e-91	NA	NA	barrnap:0.9
9163479f082881a96ca2597fb0936a50	1.8e-36	8.2e-100	NA	NA	barrnap:0.9
916a5a9c28ee1c01493eeba7ff14c1dc	3.9e-36	5.1e-103	NA	NA	barrnap:0.9
9171d68b020c120c004eea1e3080acde	7.3e-39	1.8e-102	9.8e-08	NA	barrnap:0.9
917ae6d8205cb9d945a274a239b3e15b	7.3e-43	1.2e-105	NA	NA	barrnap:0.9
918e30de8e04940aea2056beaf4d755f	6.9e-34	5.6e-88	NA	NA	barrnap:0.9
91cbbd3d6f9af5b3d354f39b11ea65d8	1.4e-38	9.7e-100	NA	NA	barrnap:0.9
91cc65633b6621bd8253a9fc193a5a7e	1.1e-36	5.6e-93	NA	NA	barrnap:0.9
921d9a0ce02a05ffef7c2ecd8f9067e6	9.4e-37	2.2e-97	NA	NA	barrnap:0.9
922dc83a23b40febae50522f6615b385	6.3e-38	1.9e-90	NA	NA	barrnap:0.9
923914083fe18831c14f99d59dd0b49f	2.8e-36	5.9e-95	NA	NA	barrnap:0.9
92439753fa9d8bf5da75e3ee7c14e69f	2.1e-38	7e-98	NA	NA	barrnap:0.9
9268fbbe263d7ee0b43e9d4c142fe372	1.6e-39	1.5e-100	NA	NA	barrnap:0.9
928123f2cf1cb23fd1a10793891d1f3c	1.3e-34	6.5e-97	NA	NA	barrnap:0.9
9292f3fd3469321730a80889be637289	1.2e-39	1.7e-104	NA	NA	barrnap:0.9
929df1dfc3ef9ac05c915df7ef8c1a52	4.7e-38	9.8e-94	NA	NA	barrnap:0.9
92b3083f435fb9a7ce0e6479a53f30aa	3.8e-37	4.1e-98	NA	NA	barrnap:0.9
92b95b0abef6a0ee38fe1a0e5e9f9472	1.6e-32	5.6e-97	NA	NA	barrnap:0.9
92c4aa1f9b5e57d0814631dfa7d8bf98	7.1e-42	1.3e-105	NA	NA	barrnap:0.9
92cf635ee28c75eebc474b6bfef69ab1	3.5e-39	9.2e-107	NA	NA	barrnap:0.9
930e8796d6326fc36c10bbd8a7373284	2.2e-36	2.2e-98	NA	NA	barrnap:0.9
93276f849033a82a54aaffa1d622efb7	2.3e-34	1.5e-95	NA	NA	barrnap:0.9
9338a2eeb20a9921fd1026d262a37747	1.6e-33	2.5e-98	NA	NA	barrnap:0.9
9339911dc88d25d76a906758d5830416	5.8e-43	3.2e-93	NA	NA	barrnap:0.9
935075911f7aa9d9a9c65f563e039275	3.4e-39	4.8e-95	NA	NA	barrnap:0.9
9357392db0744e1968a9c68b21f7a009	2.1e-40	4.3e-97	NA	NA	barrnap:0.9
9357be4679c7fe959001416f90113149	2.5e-37	2e-100	NA	NA	barrnap:0.9
9357ff0fddbe7c6cce88b68acbe9d367	2.3e-32	6.1e-93	NA	NA	barrnap:0.9
935f296d896274f7816f5bb24c066912	8.9e-34	1.3e-90	NA	NA	barrnap:0.9
9369b0728b978458df307a59834019a3	2.1e-35	6.1e-104	NA	NA	barrnap:0.9
938667f5701c76ff02d03bb6ea792ac0	5.3e-35	9.7e-102	NA	NA	barrnap:0.9
939259422fc479167b6b625e0578bc08	2.2e-39	2.8e-98	NA	NA	barrnap:0.9
93a0ca9404fe4fe70de64ae8c63f5c79	8.2e-39	7.2e-102	NA	NA	barrnap:0.9
93ca769ae201bb1896db00a095254f31	3.6e-35	7e-90	NA	NA	barrnap:0.9
93e1ab093bad0c54e0af630a10cf1001	1.5e-36	1.2e-91	NA	NA	barrnap:0.9
93e5f5bae7c277af1beb3f9e698b3c69	1.2e-39	1.3e-103	6.9e-07	NA	barrnap:0.9
9402a87b27b6db37d28f564398178794	3.7e-42	3.9e-96	NA	NA	barrnap:0.9
94100a418e4c3df1b311fe08071e458f	6e-39	6.3e-102	NA	NA	barrnap:0.9
9416484136ac29761dea7645bf9916d7	2.3e-41	1.6e-99	NA	NA	barrnap:0.9
9416b58ef70268bd642fb7764ecada12	1.3e-42	6.8e-101	NA	NA	barrnap:0.9
943243471521bbdbb6a04b357a99a784	3e-38	4.6e-98	NA	NA	barrnap:0.9
9433be32f67e96189cc9a157e207af1f	3.6e-40	1.2e-100	NA	NA	barrnap:0.9
945225632244961f2dd073c8a258c069	8.5e-39	8.5e-102	NA	NA	barrnap:0.9
945818c9bbb2b38d83345d809d0a5505	7.9e-40	1.8e-91	NA	NA	barrnap:0.9
9461a111285649772d255d142a91a833	7e-41	6.2e-100	NA	NA	barrnap:0.9
9467a2c443bd0501d23a26c1c618a91d	2.8e-39	3.1e-100	NA	NA	barrnap:0.9
9477cba511b960eb0bbef1aac0dee8ee	9.6e-35	3.7e-93	NA	NA	barrnap:0.9
9492fc422189220bc9a58a6a79451fe3	3.6e-39	1.5e-98	NA	NA	barrnap:0.9
94a4648a41e716c6366fe6265e9cce89	1.3e-35	8.2e-97	NA	NA	barrnap:0.9
94b60b790e1a9646b50d56ee08353416	9.3e-38	4e-91	NA	NA	barrnap:0.9
94b826f79e3a84f11e5f77df9211f756	2.5e-35	4e-101	NA	NA	barrnap:0.9
94c09b3b818b5f37c1f7a52f2c2d30a0	4.6e-34	3.8e-96	NA	NA	barrnap:0.9
94c13e71b7fa1ba2de3610dddcce9ccc	8.1e-37	3.8e-96	NA	NA	barrnap:0.9
94c922ac9b2753f5d564d710fea07961	6e-40	9.9e-105	NA	NA	barrnap:0.9
94fdebd016e6ab74aaa4f0fdb73b0923	1.6e-39	6e-101	NA	NA	barrnap:0.9
95062fb27342fb76b5d98c2d8ae1f138	1.4e-35	1.8e-95	NA	NA	barrnap:0.9
9529b92c51f8bdf79552391f94068340	7.5e-36	1.8e-98	NA	NA	barrnap:0.9
95640892f785b9dda92c7b8fd458986c	3.2e-37	2.7e-98	NA	NA	barrnap:0.9
9566762f3b1d629287efd667e5d2794f	7.2e-36	1.1e-102	NA	NA	barrnap:0.9
957e0b1fa31a49407067c1404ae01935	9.1e-38	2.4e-99	NA	NA	barrnap:0.9
9582124371f3223eab97d7afdf3fb73e	5.6e-39	9.1e-100	NA	NA	barrnap:0.9
959ba6fc4966e06050b77edaddeb329d	4.2e-38	1.5e-90	NA	NA	barrnap:0.9
95a496e284f43032cf729dbff687d9ce	1e-36	1.9e-101	NA	NA	barrnap:0.9
95b3117bc9d24f6f705aec8594dcb8b5	9.5e-41	3.6e-106	NA	NA	barrnap:0.9
95c8147f7355c682e798d7df36fe6361	9.7e-38	3.7e-97	NA	NA	barrnap:0.9
95e84a6bd0daa826dfa442557942d49a	8e-37	2.6e-91	NA	NA	barrnap:0.9
95f14d5da5c9b039f1283df0823c7bf6	5.5e-42	3.4e-100	NA	NA	barrnap:0.9
95f7c4633ceaaa0182acabf24155ea15	2.5e-35	3.7e-95	NA	NA	barrnap:0.9
95fe801de5f67c1a924f8eb5255e7e89	6e-37	5.2e-103	NA	NA	barrnap:0.9
960b925214d63411d1fedd64f69e28d5	1e-34	3.2e-94	NA	NA	barrnap:0.9
96166eae53726d7b75e1962d425927c9	1.5e-33	6.2e-95	NA	NA	barrnap:0.9
962d39a90904b152119509a80d47e388	1.2e-36	2.2e-100	NA	NA	barrnap:0.9
9650738194ebc5baf7153eeba5f9c2d7	3.6e-34	2.3e-91	NA	NA	barrnap:0.9
965d50eca2e8fa93c5b46eac39a41a95	3.3e-37	1.6e-102	NA	NA	barrnap:0.9
96751d4a1bbfad9735abc129f1c722da	3.1e-38	6.8e-100	NA	NA	barrnap:0.9
967a66f8959b97ba8d15cd09a370860f	2.6e-36	3.2e-92	NA	NA	barrnap:0.9
9686cb9e1bf9cfe5b3b968b61891f7e8	5.3e-43	2e-97	NA	NA	barrnap:0.9
9687e43ffee3e394bf46708850f38df0	9.1e-38	1.5e-95	NA	NA	barrnap:0.9
968941f49ea0a1e5ff5f996a6b0da808	4.8e-42	1.7e-105	NA	NA	barrnap:0.9
96a0a8a54083b71b484d421ea56129f5	4.2e-34	5.7e-100	NA	NA	barrnap:0.9
96ac9959c4195f94628ec485dc44d7f2	2.7e-41	5.8e-107	NA	NA	barrnap:0.9
96d57e0b6da2986bec2bc5d22beb1e3d	8.2e-38	5.7e-101	NA	NA	barrnap:0.9
96d70bb7483d19ea88bca944641dfb7e	6e-40	2.1e-103	NA	NA	barrnap:0.9
96d917e03a1de5b2c7ff10a3b6c2ff98	1.2e-31	4.1e-96	NA	NA	barrnap:0.9
96f494d2581c6526641f3b7c68e74a09	8.7e-42	1.2e-93	NA	NA	barrnap:0.9
97194276551077217ad8a6301c98e1e1	7.6e-36	2.2e-91	NA	NA	barrnap:0.9
971b8f25548a96730066eec9e16fca0b	1.7e-35	1.1e-96	NA	NA	barrnap:0.9
9721eadac217a6f2c1cd79258599339b	1.5e-33	4.2e-85	NA	NA	barrnap:0.9
97367c9a4e6747d2fb7071cb81950760	2.2e-38	3e-103	NA	NA	barrnap:0.9
97464e24c986a5f74c966c0782d9ba96	9.1e-37	1.4e-101	NA	NA	barrnap:0.9
975b668f293f327ddca7cf58a2dab1d1	2.6e-39	7.9e-102	NA	NA	barrnap:0.9
9761031027427de899412ff7094240f7	1.9e-38	2e-89	NA	NA	barrnap:0.9
976f2cbca0efee0241ad69521289beb7	5.8e-35	4.2e-97	NA	NA	barrnap:0.9
9781d889874725c424997b37f0396f75	1.2e-40	7.1e-104	NA	NA	barrnap:0.9
978486981dfe745a673333e8b0cae264	1.1e-38	4.1e-96	NA	NA	barrnap:0.9
978f96876672e28d3df487513f59312e	2.6e-33	2.3e-94	NA	NA	barrnap:0.9
979657a5af5c923cefd3f1d25a2dfd00	1.2e-33	1.2e-94	NA	NA	barrnap:0.9
979b206e9767c6c516ce74f4f41381da	3.5e-36	6.4e-100	NA	NA	barrnap:0.9
97b4ac95c224d11823450de29b711394	4.2e-40	1.9e-102	2e-07	NA	barrnap:0.9
97e28f5e2763e9221f7ec24facc5d59e	2.6e-42	4.9e-98	NA	NA	barrnap:0.9
981c91bf43eb41337f1567790c615f49	5.5e-36	2.4e-100	NA	NA	barrnap:0.9
9827b3526b2a92a2f6dfd065ea97fffd	5.1e-36	2.8e-94	NA	NA	barrnap:0.9
984a317889eb7cd8b20e25c09a1759bb	4.7e-37	4.6e-91	NA	NA	barrnap:0.9
985767ba03a9c891cea6c5b0896192b5	3.1e-40	1.8e-102	1.6e-07	NA	barrnap:0.9
985d0b79c485b5ca018ca6a75da58dcb	5.8e-36	1.7e-96	NA	NA	barrnap:0.9
9871af0011653ad244bd3967f1c99716	1.4e-38	1.7e-96	NA	NA	barrnap:0.9
9882d168527f38b600a9f335f6922c5b	3.7e-38	4.7e-90	NA	NA	barrnap:0.9
9890170b3d7c8ea6a865a7bf741a5702	3.8e-36	8.1e-87	NA	NA	barrnap:0.9
98a5eb9f665c4e5320b835dea48bb814	2.2e-36	1.6e-97	NA	NA	barrnap:0.9
98bd7952f2ad8166c45e1b50decabb4d	3.5e-36	3e-94	NA	NA	barrnap:0.9
98c5af4a53fd7c9c87880b296942ff3e	9.7e-28	1e-90	NA	NA	barrnap:0.9
98e850fa62fea38f43fd5532f5e7790d	1.6e-38	4.2e-95	NA	NA	barrnap:0.9
98f137a238bd247eb62403d849ad03d0	1.4e-36	2.7e-97	NA	NA	barrnap:0.9
98f7a9e8737c7f4ec4519d8f235d0198	1.7e-38	2.7e-99	NA	NA	barrnap:0.9
98fd35c641bfe387fc619f807266782a	1.2e-35	4.6e-94	NA	NA	barrnap:0.9
990fbad8af157108191a3c6af21c0b73	1.6e-38	3e-100	NA	NA	barrnap:0.9
991468b089c9bce2c4de5d785646751a	1.2e-36	2.4e-97	NA	NA	barrnap:0.9
992260ab619ac576bb8aa7e81fed6478	9.1e-41	1.5e-98	NA	NA	barrnap:0.9
9924aed1985833ef45a2623eb5124e86	1.6e-37	2.7e-102	NA	NA	barrnap:0.9
99394bbb620a1e1173b2af8c1db030b8	1.3e-33	5e-94	NA	NA	barrnap:0.9
994362b9fbd83db63ffe77673fc75235	6.6e-41	3.2e-103	NA	NA	barrnap:0.9
996c7f2013d04e4458921373cbfd01ae	4e-43	6.3e-104	NA	NA	barrnap:0.9
996f79216ea261ae3d29716a813d863c	6.7e-38	3.1e-97	NA	NA	barrnap:0.9
99759d2cb5cbd72a9502e94f2c6590bc	1.2e-29	1.2e-95	NA	NA	barrnap:0.9
99793088b46f7ece19f3382230a388e4	2.7e-45	3e-97	2.3e-07	NA	barrnap:0.9
999ef96f5c216c487cda5f1e29495d29	2.6e-32	1.7e-90	NA	NA	barrnap:0.9
99ac59effa7facd6538dac22a6ddb146	5.1e-41	4.7e-101	NA	NA	barrnap:0.9
99d5dbf75ba1aca1a1806a1b6a1e95c6	3.1e-34	1.6e-101	NA	NA	barrnap:0.9
99d8c6c6dbaf34bcd749546a4fbe5c80	1.6e-36	3.8e-98	NA	NA	barrnap:0.9
99e542623208562dc650898fd56fbfc6	8e-41	9.9e-90	NA	NA	barrnap:0.9
99e92d2f0aad0c3fceb286208b26e166	3.9e-39	9e-98	NA	NA	barrnap:0.9
99f754d4e778b82805a9aae90a834d1c	1.2e-36	4.5e-101	NA	NA	barrnap:0.9
9a130c94f9ae0e2e972bf8132a63f472	7.9e-36	4.3e-91	NA	NA	barrnap:0.9
9a16d1e238156ade27a6e57793ef7b55	2.7e-33	1.8e-88	NA	NA	barrnap:0.9
9a16f02994635b4b3d8b2c294ffee2ea	9.1e-39	3.2e-96	NA	NA	barrnap:0.9
9a25ec0f03724181f6fd246a02d6d418	1.4e-31	7.1e-94	NA	NA	barrnap:0.9
9a4d70424996b6c5c1f2619a4fabc625	4.2e-32	1.5e-96	NA	NA	barrnap:0.9
9a50c310c570fa39a4245715c680fbfa	5.2e-34	2.1e-89	NA	NA	barrnap:0.9
9a708e6c67c7f73fd0705d8ac3015983	2.4e-40	1.2e-102	NA	NA	barrnap:0.9
9a7bfcc864e9dc0a592c4bc8f4e74d0c	4.1e-34	8.3e-100	NA	NA	barrnap:0.9
9a85c7029d43043c86dc5568430a682a	5.3e-35	2.7e-92	NA	NA	barrnap:0.9
9a89c0c60536845c4239bec16efa1a13	1.1e-41	2.4e-104	NA	NA	barrnap:0.9
9a9581d185b7a76ff4e6530dd03f5610	2.3e-41	3.2e-102	NA	NA	barrnap:0.9
9a97388366674d3fec56c138331fe84d	1.1e-40	4.1e-100	NA	NA	barrnap:0.9
9a9aaa67d5b1e780f84d9ff5b51d93fd	3.1e-40	2.1e-102	NA	NA	barrnap:0.9
9aa9226fc8a31300ed5d188494a8e066	1.1e-41	2e-102	NA	NA	barrnap:0.9
9ab240dc980a3a14ed11c5bee19997b1	2.2e-39	7.6e-103	NA	NA	barrnap:0.9
9ac1f1b38cbdbe53ffdadf6b7f567606	7.7e-41	7e-106	NA	NA	barrnap:0.9
9ac802af18adfaa94afb667d154771cc	2.2e-39	7.7e-95	NA	NA	barrnap:0.9
9accea1563948a6dd27ff3b1379b4356	1.4e-36	1.3e-100	NA	NA	barrnap:0.9
9ad877f417f54452f36f88dcf49b3dc6	2e-34	3.1e-90	NA	NA	barrnap:0.9
9adf87f6ea7b0ebc65f3650ce9859f51	2.1e-39	9.4e-103	NA	NA	barrnap:0.9
9ae7b79a799dcf2b87c6520d0db3f073	2.7e-36	1.8e-95	NA	NA	barrnap:0.9
9ae80dac376355ba54288be175adab9b	6.8e-39	1.4e-101	NA	NA	barrnap:0.9
9b6834d9a320dfe8f4f291f466b2acd3	2.8e-38	3.2e-94	NA	NA	barrnap:0.9
9b759103a462da7d37ad8c9c518e0a62	1.9e-38	1.7e-101	NA	NA	barrnap:0.9
9b7b0ab3ec69301881d318710ede222a	2.6e-38	1.5e-102	NA	NA	barrnap:0.9
9bb678b3ecdabe0187392c54fce9d284	3.1e-41	2.7e-100	NA	NA	barrnap:0.9
9bb921decefef52316f37d083433b69c	1.3e-37	3.4e-97	NA	NA	barrnap:0.9
9bc04470e4ed43fa18bb7bd66b41844d	2e-39	1.1e-98	NA	NA	barrnap:0.9
9bcacd72a632698e4cc593e6607c25e9	1.3e-41	2.5e-102	NA	NA	barrnap:0.9
9bd052514aca514f5479ac1ac4202c8d	3e-36	6e-102	NA	NA	barrnap:0.9
9bdc72f71397f42bfa8ddac6b77f57d2	4.9e-36	1.1e-100	NA	NA	barrnap:0.9
9bea3c96621744494d2d780a3aabc41e	5.2e-39	3.5e-97	NA	NA	barrnap:0.9
9c15ec2264d6eb3907ea970f2f5cc848	1.2e-38	1.4e-99	5.3e-08	NA	barrnap:0.9
9c3277cec9d2d1bc83a42c93b0da4b72	3.5e-36	3.3e-97	NA	NA	barrnap:0.9
9c512c14f19f363fec6d55abd04b634b	1e-39	2.8e-102	NA	NA	barrnap:0.9
9c541f0a7fd7a6809145e8dcabbebbdc	2.1e-38	4.9e-102	NA	NA	barrnap:0.9
9c5fc77b452867527a00406e9ac5a25a	1.9e-39	4.8e-100	NA	NA	barrnap:0.9
9c61a387c6cbaf024d9ec0e03394bb81	1.1e-38	9.6e-101	NA	NA	barrnap:0.9
9c658054052deb679da0c6349a961082	9.7e-39	3.1e-101	NA	NA	barrnap:0.9
9c71c15df6b3d2f72296fa60f89ab61c	1e-38	2e-100	NA	NA	barrnap:0.9
9ca40b16d362f5e4d834ae6d0feb7d7e	3.9e-37	4.9e-99	NA	NA	barrnap:0.9
9caea4fcbb48fa6f25002290634e48ba	5.4e-39	4.1e-97	NA	NA	barrnap:0.9
9cda19d148889cf850a97c3b047e1c29	2.8e-37	3.2e-98	NA	NA	barrnap:0.9
9cda5ad2d0f066bbb8d8b441f2d48155	5.7e-36	5.4e-92	NA	NA	barrnap:0.9
9cf74f8ee08b31309c8890a8f335c393	5.1e-37	4.6e-91	NA	NA	barrnap:0.9
9cffc7e4342a688f637bf4904a943296	9.4e-41	8.4e-100	NA	NA	barrnap:0.9
9d0b5e8e81f1ddc08e47c4c272dba34b	7.9e-35	2.1e-94	NA	NA	barrnap:0.9
9d29313ab4b546949af79415d1f2019d	7e-41	9e-100	3.6e-07	NA	barrnap:0.9
9d40c06c9ea9ceab23b77fd7b4c8d072	8.1e-43	1.8e-101	NA	NA	barrnap:0.9
9d423ac32e7389df0500812a1d625990	2.3e-37	9.4e-99	NA	NA	barrnap:0.9
9d441e838da4f122b93fe5807ac98b0d	7.5e-38	2e-96	NA	NA	barrnap:0.9
9d47ea76fdfaeca21374c721f945c0bb	7.4e-35	9.2e-101	NA	NA	barrnap:0.9
9d4b3ebdcf7499574dfd8b4cf1b0dc7c	1e-31	8.4e-94	NA	NA	barrnap:0.9
9d54a0ff392225b3199badbcf2672647	8.7e-20	1.1e-40	NA	NA	barrnap:0.9
9d5f8f557219f0a69a64d3702600712f	2.4e-39	7e-98	NA	NA	barrnap:0.9
9d824cecd78178f72cbc7867aa675c16	1.2e-35	2.9e-91	NA	NA	barrnap:0.9
9d944ef2ee479d69257f229834c7c900	3.3e-39	7.6e-101	NA	NA	barrnap:0.9
9d95807e121aa8fbc982321549a54418	2.1e-35	8.1e-94	NA	NA	barrnap:0.9
9d9bd1b428a34e2d1e1c8741c3d961a7	5.1e-38	1.9e-92	NA	NA	barrnap:0.9
9da783b65a3fc9b1578cf8f2a3a99174	9.3e-36	2.5e-96	NA	NA	barrnap:0.9
9db14661e98f5f7bf60745efa533f7cb	1.1e-35	1.2e-104	NA	NA	barrnap:0.9
9db1cc9ce38bca4e93e8008f956c592a	1.6e-41	3.4e-94	NA	NA	barrnap:0.9
9dcfa9d68e72c8ea29e0f4ef31672572	6.9e-37	6.2e-103	NA	NA	barrnap:0.9
9dd1f7718be5ad2a1f24836c2bb08806	9.4e-36	8.2e-102	NA	NA	barrnap:0.9
9dd4c86cb107dcc9f497874e17708394	1.6e-40	3.1e-100	NA	NA	barrnap:0.9
9ddacf20882b969bd682989246da184f	6.2e-43	1.2e-98	NA	NA	barrnap:0.9
9ddb7d1c9a685d367a90362958c1cab1	1.3e-35	3.5e-98	NA	NA	barrnap:0.9
9dde733cee984581403b33336410149e	6.6e-34	4.2e-97	NA	NA	barrnap:0.9
9de1e4ac8714f6ca7bbc0673409afe64	7.6e-42	2.1e-107	NA	NA	barrnap:0.9
9de3ba4b6aa0dc3674847beea6b148b7	5.8e-40	2.2e-103	NA	NA	barrnap:0.9
9de5420c1a3f75c1d5ec5c687d9179c3	2e-40	9.6e-99	NA	NA	barrnap:0.9
9df9683d837cd81509bcf7ddca52bc55	7.2e-39	7e-93	NA	NA	barrnap:0.9
9dfa38c9f2cb362d8da676c91215fd3a	5e-34	2.3e-97	NA	NA	barrnap:0.9
9e11091cbe5e4ce15e23494f606a6e35	4.7e-36	7.5e-88	NA	NA	barrnap:0.9
9e13952741f5c76e2ca9884c45d726fb	7.1e-37	2.5e-101	NA	NA	barrnap:0.9
9e4327d2a481dae3bc9274019cc75d8a	1.3e-33	6.4e-87	NA	NA	barrnap:0.9
9e86949a8765f1062e5f17753c72a673	4.3e-42	2.3e-103	NA	NA	barrnap:0.9
9e87ce26c501bf1bf3289c2a103300ae	7.5e-35	2.3e-99	NA	NA	barrnap:0.9
9e9dda8d22fa57f69fef311bb63d9279	1.3e-37	1.4e-96	NA	NA	barrnap:0.9
9e9f360a1dabf3c9aefe5e7545ff1886	9.3e-38	2.3e-100	NA	NA	barrnap:0.9
9eab605b2defb82276b5f3a80e84821f	6.6e-35	9.3e-90	NA	NA	barrnap:0.9
9ec25f0cec220f2ed73ef949e8fb1bf5	1.2e-38	1.4e-99	1.8e-07	NA	barrnap:0.9
9ecf58f728bdb1fafe3b67187a61c382	1.4e-32	1.8e-86	NA	NA	barrnap:0.9
9ed6358326fefc4043eed85725ada57f	1.7e-37	3.1e-92	NA	NA	barrnap:0.9
9ee6246a63f4d9ace52781322ab10322	3.3e-36	1.1e-96	NA	NA	barrnap:0.9
9f00f1a98874c8202841ea3e6ed8c040	6.7e-38	7.2e-99	NA	NA	barrnap:0.9
9f232b271742d8af8e7d1d6abb07e296	1.2e-35	1.7e-100	NA	NA	barrnap:0.9
9f31068a2de82ec050eb56661c0b64be	3e-37	9.2e-100	NA	NA	barrnap:0.9
9f5b420c2e304e279fd48bdb2cee627e	1.4e-35	2.1e-102	NA	NA	barrnap:0.9
9f7d4a32826012f49a8f81134fd14b78	1.8e-34	1.2e-95	NA	NA	barrnap:0.9
9f8474bc2bce57609989d07d777f8de2	7.3e-39	2.9e-99	NA	NA	barrnap:0.9
9f8e0ae6f6be9e42fefa5c414b9a41d0	1.1e-35	1.1e-97	NA	NA	barrnap:0.9
9f9a14501eaf1b1acc5abc0c4a6996a2	4.2e-41	1.8e-99	NA	NA	barrnap:0.9
9fa317f7af07cd5fe6af886ce9eef71b	1.2e-40	2.1e-103	NA	NA	barrnap:0.9
9fc07f1965447408b19ddbdcabc658f8	7.9e-32	8.4e-92	NA	NA	barrnap:0.9
9fd96f6c244dd74a8d3fc07ce558d806	2.1e-34	2.1e-88	NA	NA	barrnap:0.9
9ff299e4b85e6de28541f266e7a6190b	6.4e-35	5e-88	NA	NA	barrnap:0.9
